Do,sigun,myeon,ri,region_symbol,x_coordinate_1st,y_coordinate_1st,dbh_3rd,height_3rd,crown_width_leftright_2nd,crown_width_updown_2nd,crown_class_3rd
강원도,양양군,현북면,어성전리,동부04,9,6.5,19.5,13.8,5.2,4.7,준우세목
강원도,양양군,현북면,어성전리,동부04,10.5,7.2,19.2,14.9,4.3,3.9,준우세목
강원도,양양군,현북면,어성전리,동부04,9.6,11.4,16.7,12.6,5,4.7,중간목
강원도,양양군,현북면,어성전리,동부04,6.7,9.6,21.5,14.7,5.3,5.7,준우세목
강원도,양양군,현북면,어성전리,동부04,13.9,16.4,22,15.6,4,7.2,준우세목
강원도,양양군,현북면,어성전리,동부04,15.4,15.2,15.1,15.3,5.4,5.2,준우세목
강원도,양양군,현북면,어성전리,동부04,4.1,15.7,30.6,14.3,8.2,8.4,준우세목
강원도,양양군,현북면,어성전리,동부04,1.4,17,15.2,16.7,6.3,4.8,우세목
강원도,양양군,서면,갈천리,동부05,12.2,0.2,45.6,23.2,6,8,우세목
강원도,양양군,서면,갈천리,동부05,13.9,4.7,36.5,20.4,5.4,4.7,우세목
강원도,양양군,서면,갈천리,동부05,3.3,7.8,29.1,20.5,6,6,준우세목
강원도,양양군,서면,갈천리,동부05,10.8,9.3,41.1,21.1,5.8,4.7,우세목
강원도,양양군,서면,갈천리,동부05,6.1,10,37.1,20.7,8.5,4.8,우세목
강원도,양양군,서면,갈천리,동부05,0.5,12.8,36.4,19.7,9.2,4.7,우세목
강원도,양양군,서면,갈천리,동부05,6.4,14.9,35.6,20.7,4.8,5,준우세목
강원도,양양군,서면,갈천리,동부05,8,13.4,35.2,21,7,5.7,준우세목
강원도,양양군,서면,갈천리,동부05,11.5,12.9,31.4,17.5,7.2,5.9,준우세목
강원도,양양군,서면,갈천리,동부05,7.9,18.4,33.8,19.8,#NAME?,6,준우세목
